Year Month,Postal Code,Customer Class,Total Gallons
201807,78754,Irrigation - Residential,30000
201807,78754,Multi-Family,16258900
201807,78754,Residential,28416900
201807,78756,Irrigation - Multi-Family,282500
201807,78756,Irrigation - Residential,75000
201807,78756,Multi-Family,5163100
201807,78756,Residential,13064300
201807,78757,Irrigation - Multi-Family,703300
201807,78757,Irrigation - Residential,53600
201807,78757,Multi-Family,14346900
201807,78757,Residential,40154300
201807,78758,Irrigation - Multi-Family,4483700
201807,78758,Irrigation - Residential,75000
201807,78758,Multi-Family,45897100
201807,78758,Residential,44603900
201807,78759,Irrigation - Multi-Family,1586400
201807,78759,Irrigation - Residential,156200
201807,78759,Multi-Family,37890900
201807,78759,Residential,91309500
201808,78613,Irrigation - Multi-Family,2703500
201808,78613,Multi-Family,4095300
201808,78617,Irrigation - Multi-Family,10000
201808,78617,Irrigation - Residential,8300
201808,78617,Multi-Family,5024200
201808,78617,Residential,22797300
201808,78652,Irrigation - Residential,86800
201808,78652,Multi-Family,7200
201808,78652,Residential,7511000
201808,78653,Irrigation - Multi-Family,159000
201808,78653,Irrigation - Residential,19400
201808,78653,Multi-Family,591100
201808,78653,Residential,3959400
201808,78660,Irrigation - Multi-Family,4005300
201808,78660,Irrigation - Residential,28800
201808,78660,Multi-Family,2767600
201808,78660,Residential,15359800
201808,78701,Irrigation - Multi-Family,1118200
201808,78701,Irrigation - Residential,66300
201808,78701,Multi-Family,18629600
201808,78701,Residential,1492600
201808,78702,Irrigation - Multi-Family,2391600
201808,78702,Irrigation - Residential,23700
201808,78702,Multi-Family,14050300
201808,78702,Residential,30913800
201808,78703,Irrigation - Multi-Family,1225900
201808,78703,Irrigation - Residential,2144400
201808,78703,Multi-Family,14682700
201808,78703,Residential,84365400
201808,78704,Irrigation - Multi-Family,5343500
201808,78704,Irrigation - Residential,421500
201808,78704,Multi-Family,55290300
201808,78704,Residential,70592100
201808,78705,Irrigation - Multi-Family,653300
201808,78705,Irrigation - Residential,151700
201808,78705,Multi-Family,33337600
201808,78705,Residential,11549400
201808,78717,Irrigation - Multi-Family,13004000
201808,78717,Irrigation - Residential,50500
201808,78717,Multi-Family,15734800
201808,78717,Residential,66937200
201808,78719,Multi-Family,352800
201808,78719,Residential,1793100
201808,78721,Irrigation - Multi-Family,730300
201808,78721,Irrigation - Residential,7100
201808,78721,Multi-Family,5165600
201808,78721,Residential,16536300
201808,78722,Irrigation - Multi-Family,3700
201808,78722,Multi-Family,2924200
201808,78722,Residential,11736400
201808,78723,Irrigation - Multi-Family,445500
201808,78723,Irrigation - Residential,8800
201808,78723,Multi-Family,23166200
201808,78723,Residential,44730100
201808,78724,Irrigation - Multi-Family,1674100
201808,78724,Irrigation - Residential,34200
201808,78724,Multi-Family,15359400
201808,78724,Residential,24048100
201808,78725,Irrigation - Residential,0
201808,78725,Multi-Family,188400
201808,78725,Residential,4680200
201808,78726,Irrigation - Multi-Family,6055800
201808,78726,Irrigation - Residential,68300
201808,78726,Multi-Family,16399100
201808,78726,Residential,30382800
201808,78727,Irrigation - Multi-Family,8704500
201808,78727,Irrigation - Residential,21800
201808,78727,Multi-Family,23199700
201808,78727,Residential,57761000
201808,78728,Irrigation - Multi-Family,3162800
201808,78728,Irrigation - Residential,10500
201808,78728,Multi-Family,10090600
201808,78728,Residential,9989900
201808,78729,Irrigation - Multi-Family,5505900
201808,78729,Irrigation - Residential,7900
201808,78729,Multi-Family,27234800
201808,78729,Residential,32347400
201808,78730,Irrigation - Multi-Family,1994100
201808,78730,Irrigation - Residential,260300
201808,78730,Multi-Family,8550300
201808,78730,Residential,43519600
201808,78731,Irrigation - Multi-Family,1496100
201808,78731,Irrigation - Residential,827500
201808,78731,Multi-Family,20799400
201808,78731,Residential,103429800
201808,78732,Residential,5900
201808,78733,Residential,105200
201808,78735,Irrigation - Multi-Family,5070000
201808,78735,Multi-Family,12659500
201808,78735,Residential,35504600
201808,78736,Irrigation - Multi-Family,2433900
201808,78736,Irrigation - Residential,29200
201808,78736,Multi-Family,4107200
201808,78736,Residential,22423500
201808,78737,Irrigation - Residential,6900
201808,78737,Residential,15358800
201808,78738,Residential,328600
201808,78739,Irrigation - Multi-Family,19900
201808,78739,Irrigation - Residential,0
201808,78739,Residential,68310000
201808,78741,Irrigation - Multi-Family,4817200
201808,78741,Irrigation - Residential,79200
201808,78741,Multi-Family,78484700
201808,78741,Residential,21833400
201808,78742,Irrigation - Multi-Family,47200
201808,78742,Multi-Family,293100
201808,78742,Residential,723400
201808,78744,Irrigation - Multi-Family,6061400
201808,78744,Irrigation - Residential,43900
201808,78744,Multi-Family,32612300
201808,78744,Residential,60474800
201808,78745,Irrigation - Multi-Family,8771900
201808,78745,Irrigation - Residential,124900
201808,78745,Multi-Family,37551500
201808,78745,Residential,97005400
201808,78746,Irrigation - Multi-Family,1961300
201808,78746,Irrigation - Residential,901500
201808,78746,Multi-Family,14579000
201808,78746,Residential,76724800
201808,78747,Irrigation - Multi-Family,1169600
201808,78747,Irrigation - Residential,15300
201808,78747,Multi-Family,8097800
201808,78747,Residential,40508700
201808,78748,Irrigation - Multi-Family,16079600
201808,78748,Irrigation - Residential,52300
201808,78748,Multi-Family,25356200
201808,78748,Residential,97019300
201808,78748-4053,Residential,5500
201808,78749,Irrigation - Multi-Family,8428900
201808,78749,Irrigation - Residential,45700
201808,78749,Multi-Family,15331600
201808,78749,Residential,98273800
201808,78750,Irrigation - Multi-Family,3069800
201808,78750,Irrigation - Residential,57700
201808,78750,Multi-Family,18972100
201808,78750,Residential,89644100
201808,78751,Irrigation - Multi-Family,813100
201808,78751,Irrigation - Residential,152700
201808,78751,Multi-Family,13421700
201808,78751,Residential,19097600
201808,78752,Irrigation - Multi-Family,222700
201808,78752,Irrigation - Residential,800
201808,78752,Multi-Family,18944100
201808,78752,Residential,13659800
201808,78753,Irrigation - Multi-Family,8939400
201808,78753,Irrigation - Residential,46200
201808,78753,Multi-Family,63688900
201808,78753,Residential,53958600
201808,78754,Irrigation - Multi-Family,4272400
201808,78754,Irrigation - Residential,29000
201808,78754,Multi-Family,18154500
201808,78754,Residential,33867100
201808,78756,Irrigation - Multi-Family,306700
201808,78756,Irrigation - Residential,99900
201808,78756,Multi-Family,5666700
201808,78756,Residential,16189900
201808,78757,Irrigation - Multi-Family,781000
201808,78757,Irrigation - Residential,72600
201808,78757,Multi-Family,14621100
201808,78757,Residential,48910000
201808,78758,Irrigation - Multi-Family,5511500
201808,78758,Irrigation - Residential,105800
201808,78758,Multi-Family,51207000
201808,78758,Residential,50596100
201808,78759,Irrigation - Multi-Family,2549700
201808,78759,Irrigation - Residential,189800
201808,78759,Multi-Family,42108400
201808,78759,Residential,110547500
201809,78613,Irrigation - Multi-Family,2283000
201809,78613,Multi-Family,4028500
201809,78617,Irrigation - Multi-Family,9200
201809,78617,Irrigation - Residential,8000
201809,78617,Multi-Family,5620100
201809,78617,Residential,22612700
201809,78652,Irrigation - Residential,59300
201809,78652,Residential,6984200
201809,78653,Irrigation - Multi-Family,10200
201809,78653,Irrigation - Residential,13000
201809,78653,Multi-Family,190800
201809,78653,Residential,3190400
201809,78660,Irrigation - Multi-Family,4148800
201809,78660,Irrigation - Residential,20200
201809,78660,Multi-Family,2674000
201809,78660,Residential,11000200
201809,78701,Irrigation - Multi-Family,899000
201809,78701,Irrigation - Residential,53300
201809,78701,Multi-Family,16772800
201809,78701,Residential,1069800
201809,78702,Irrigation - Multi-Family,2440700
201809,78702,Irrigation - Residential,15300
201809,78702,Multi-Family,14037900
201809,78702,Residential,28867500
201809,78703,Irrigation - Multi-Family,1298900
201809,78703,Irrigation - Residential,1528100
201809,78703,Multi-Family,14103900
201809,78703,Residential,68761600
201809,78704,Irrigation - Multi-Family,6548100
201809,78704,Irrigation - Residential,252700
201809,78704,Multi-Family,57332200
201809,78704,Residential,56517400
201809,78705,Irrigation - Multi-Family,1225900
201809,78705,Irrigation - Residential,160100
201809,78705,Multi-Family,41204600
201809,78705,Residential,12834500
201809,78717,Irrigation - Multi-Family,7233900
201809,78717,Irrigation - Residential,37900
201809,78717,Multi-Family,14728200
201809,78717,Residential,46191800
201809,78719,Multi-Family,446500
201809,78719,Residential,2126100
201809,78721,Irrigation - Multi-Family,559000
201809,78721,Irrigation - Residential,5800
201809,78721,Multi-Family,5306500
201809,78721,Residential,13464500
201809,78722,Irrigation - Multi-Family,12400
201809,78722,Multi-Family,3014700
201809,78722,Residential,10891200
201809,78723,Irrigation - Multi-Family,432100
201809,78723,Irrigation - Residential,18500
201809,78723,Multi-Family,22764800
201809,78723,Residential,38952700
201809,78724,Irrigation - Multi-Family,456100
201809,78724,Irrigation - Residential,29400
201809,78724,Multi-Family,14719800
201809,78724,Residential,19730300
201809,78725,Irrigation - Residential,0
201809,78725,Multi-Family,195400
201809,78725,Residential,4081200
201809,78726,Irrigation - Multi-Family,5158900
201809,78726,Irrigation - Residential,41200
201809,78726,Multi-Family,13194800
201809,78726,Residential,25040500
201809,78727,Irrigation - Multi-Family,8542900
201809,78727,Irrigation - Residential,19100
201809,78727,Multi-Family,22227000
201809,78727,Residential,48808700
201809,78728,Irrigation - Multi-Family,3154200
201809,78728,Irrigation - Residential,6800
201809,78728,Multi-Family,10112000
201809,78728,Residential,6827500
201809,78729,Irrigation - Multi-Family,6271300
201809,78729,Irrigation - Residential,10100
201809,78729,Multi-Family,25634200
201809,78729,Residential,29267000
201809,78730,Irrigation - Multi-Family,2127600
201809,78730,Irrigation - Residential,323900
201809,78730,Multi-Family,4405600
201809,78730,Residential,37797400
201809,78731,Irrigation - Multi-Family,1008300
201809,78731,Irrigation - Residential,636600
201809,78731,Multi-Family,18654800
201809,78731,Residential,95128200
201809,78732,Residential,2300
201809,78733,Residential,112000
201809,78735,Irrigation - Multi-Family,4804500
201809,78735,Multi-Family,13016500
201809,78735,Residential,30211700
201809,78736,Irrigation - Multi-Family,2468400
201809,78736,Irrigation - Residential,14400
201809,78736,Multi-Family,3614900
201809,78736,Residential,18745600
201809,78737,Irrigation - Residential,7700
201809,78737,Residential,12132600
201809,78738,Residential,55300
201809,78739,Irrigation - Multi-Family,44700
201809,78739,Irrigation - Residential,0
201809,78739,Residential,82828800
201809,78741,Irrigation - Multi-Family,6103700
201809,78741,Irrigation - Residential,73500
201809,78741,Multi-Family,76421700
201809,78741,Residential,24472900
201809,78742,Irrigation - Multi-Family,59500
201809,78742,Multi-Family,338000
201809,78742,Residential,907800
201809,78744,Irrigation - Multi-Family,7612200
201809,78744,Irrigation - Residential,79900
201809,78744,Multi-Family,33408200
201809,78744,Residential,62464700
201809,78745,Irrigation - Multi-Family,9014200
201809,78745,Irrigation - Residential,115600
201809,78745,Multi-Family,37889900
201809,78745,Residential,89512900
201809,78746,Irrigation - Multi-Family,1776500
201809,78746,Irrigation - Residential,710700
201809,78746,Multi-Family,14792800
201809,78746,Residential,65854300
201809,78747,Irrigation - Multi-Family,1358500
201809,78747,Irrigation - Residential,16500
201809,78747,Multi-Family,8798900
201809,78747,Residential,39374100
201809,78748,Irrigation - Multi-Family,18335100
201809,78748,Irrigation - Residential,58100
201809,78748,Multi-Family,26857100
201809,78748,Residential,98936300
201809,78748-4053,Residential,6200
201809,78749,Irrigation - Multi-Family,10103800
201809,78749,Irrigation - Residential,40500
201809,78749,Multi-Family,15298200
201809,78749,Residential,83492800
201809,78750,Irrigation - Multi-Family,2474000
201809,78750,Irrigation - Residential,14600
201809,78750,Multi-Family,13356900
201809,78750,Residential,52933500
201809,78751,Irrigation - Multi-Family,778100
201809,78751,Irrigation - Residential,162800
201809,78751,Multi-Family,13822900
201809,78751,Residential,19878500
201809,78752,Irrigation - Multi-Family,252100
201809,78752,Irrigation - Residential,1000
201809,78752,Multi-Family,19835400
201809,78752,Residential,14866300
201809,78753,Irrigation - Multi-Family,7061000
201809,78753,Irrigation - Residential,30200
201809,78753,Multi-Family,58420800
201809,78753,Residential,40357700
201809,78754,Irrigation - Multi-Family,3274200
201809,78754,Irrigation - Residential,24200
201809,78754,Multi-Family,16151700
201809,78754,Residential,25755400
201809,78756,Irrigation - Multi-Family,360700
201809,78756,Irrigation - Residential,134400
201809,78756,Multi-Family,6018600
201809,78756,Residential,17028100
201809,78757,Irrigation - Multi-Family,583300
201809,78757,Irrigation - Residential,66100
201809,78757,Multi-Family,14544400
201809,78757,Residential,48164200
201809,78758,Irrigation - Multi-Family,5291300
201809,78758,Irrigation - Residential,52600
201809,78758,Multi-Family,47837000
201809,78758,Residential,41131600
201809,78759,Irrigation - Multi-Family,2859100
201809,78759,Irrigation - Residential,115200
201809,78759,Multi-Family,39269000
201809,78759,Residential,76830700
201810,,Residential,600
201810,78613,Irrigation - Multi-Family,643000
201810,78613,Multi-Family,3414300
201810,78617,Irrigation - Multi-Family,6200
201810,78617,Irrigation - Residential,6700
201810,78617,Multi-Family,4357600
201810,78617,Residential,17419700
201810,78652,Irrigation - Residential,54500
201810,78652,Residential,3796800
201810,78653,Irrigation - Multi-Family,0
201810,78653,Irrigation - Residential,7700
201810,78653,Multi-Family,139300
